lesion_id,status,n_comp,n_specks,largest_frac,raw_area,lcc_area,area_ratio,box_iou
Mass-Training_P_01848_RIGHT_CC_1,ok,28,27,0.9994589958435046,124100,124100,1.0,1.0
Mass-Training_P_01849_RIGHT_MLO_1,ok,13,12,0.9988303471742251,31096,31096,1.0,1.0
Mass-Training_P_01850_RIGHT_MLO_1,ok,11,10,0.999805585416619,146205,146205,1.0,1.0
Mass-Training_P_01876_LEFT_MLO_1,ok,18,17,0.9997217474261637,117300,117300,1.0,1.0
Mass-Training_P_01876_LEFT_CC_1,ok,20,19,0.9997145993413831,137416,137416,1.0,1.0
Mass-Training_P_01877_LEFT_CC_1,ok,16,15,0.9997258892153853,135774,135774,1.0,1.0
Mass-Training_P_01878_RIGHT_CC_1,ok,4,3,0.9998055197043899,92380,91486,1.009771986970684,0.9903225806451613
Mass-Training_P_01878_RIGHT_MLO_1,ok,6,5,0.9997779840955879,88416,88416,1.0,1.0
Mass-Training_P_01866_RIGHT_MLO_1,ok,11,10,0.9997925925925926,111475,111475,1.0,1.0
Mass-Training_P_01877_LEFT_MLO_1,ok,27,26,0.999504159550438,153664,153664,1.0,1.0
Mass-Training_P_01864_LEFT_CC_1,ok,10,9,0.9995355906442625,40740,40740,1.0,1.0
Mass-Training_P_01866_RIGHT_CC_1,ok,12,11,0.9997518566440383,101099,100786,1.0031055900621118,0.9969040247678018
Mass-Training_P_01886_RIGHT_CC_1,ok,13,12,0.9998020853949438,158194,158194,1.0,1.0
Mass-Training_P_01908_LEFT_CC_1,ok,8,7,0.999897268629692,138000,138000,1.0,1.0
Mass-Training_P_01888_RIGHT_MLO_1,ok,6,4,0.9997197380824989,122844,121104,1.014367816091954,0.9858356940509915
Mass-Training_P_01887_LEFT_CC_1,ok,18,17,0.9996242779091066,102557,102557,1.0,1.0
Mass-Training_P_01887_LEFT_MLO_1,ok,15,14,0.9997404298975316,117633,117286,1.0029585798816567,0.9970501474926253
Mass-Training_P_01883_LEFT_CC_1,ok,11,10,0.9996339039782435,81787,81787,1.0,1.0
Mass-Training_P_01890_LEFT_MLO_1,ok,10,9,0.9997285866147966,63333,63333,1.0,1.0
Mass-Training_P_01889_RIGHT_MLO_1,ok,16,15,0.9996137640449438,80431,80431,1.0,1.0
Mass-Training_P_01946_RIGHT_CC_1,ok,6,5,0.9999105745584619,181662,181662,1.0,1.0
Mass-Training_P_01889_RIGHT_CC_1,ok,10,9,0.9998167759903258,77559,76632,1.0120967741935485,0.9880478087649402
Mass-Training_P_02033_RIGHT_MLO_1,ok,5,4,0.9998273421043544,91416,91416,1.0,1.0
Mass-Training_P_02033_RIGHT_CC_1,ok,8,7,0.9998045660477924,79910,79910,1.0,1.0
Mass-Training_P_01983_LEFT_MLO_1,ok,8,6,0.9998642917726888,237636,237636,1.0,1.0
Mass-Training_P_02079_RIGHT_MLO_1,ok,3,2,0.99997024783553,96397,96104,1.0030487804878048,0.9969604863221885
Mass-Training_P_01946_RIGHT_MLO_1,ok,4,3,0.9999514221175099,119412,119412,1.0,1.0
Mass-Training_P_02092_LEFT_CC_1,ok,6,5,0.9995735203525565,67760,67760,1.0,1.0
Mass-Training_P_01981_RIGHT_MLO_1,ok,3,2,0.9999652832022774,86336,86336,1.0,1.0
Mass-Training_P_02079_RIGHT_CC_1,ok,1,0,1.0,108438,108438,1.0,1.0
Mass-Training_P_01981_RIGHT_CC_1,ok,3,1,0.9998044792036971,87840,87264,1.0066006600660067,0.9934426229508196
Mass-Test_P_00016_LEFT_CC_1,ok,5,4,0.999906162446211,118680,118680,1.0,1.0
Mass-Test_P_00016_LEFT_MLO_1,ok,6,5,0.9998148936564056,94752,94752,1.0,1.0
Mass-Test_P_00032_RIGHT_MLO_1,ok,28,27,0.99967538395991,155770,155349,1.002710027100271,0.9972972972972973
Mass-Test_P_00037_RIGHT_CC_1,ok,17,16,0.9997714198636138,125647,125647,1.0,1.0
Mass-Training_P_02092_LEFT_MLO_1,ok,4,3,0.9998671478865443,72072,72072,1.0,1.0
Mass-Test_P_00032_RIGHT_CC_1,ok,19,18,0.999621387404821,122640,122640,1.0,1.0
Mass-Test_P_00056_LEFT_MLO_1,ok,7,6,0.9998603904413988,69384,69384,1.0,1.0
Mass-Test_P_00017_LEFT_CC_1,ok,8,7,0.9995566884628172,26970,26970,1.0,1.0
Mass-Test_P_00017_LEFT_MLO_1,ok,4,3,0.9997599961599386,33300,33300,1.0,1.0
Mass-Test_P_00037_RIGHT_MLO_1,ok,28,27,0.9997291705849163,193154,193154,1.0,1.0
Mass-Test_P_00116_RIGHT_CC_1,ok,21,20,0.9996518245731503,118582,118582,1.0,1.0
Mass-Test_P_00066_LEFT_CC_1,ok,1,0,1.0,59540,59540,1.0,1.0
Mass-Test_P_00066_LEFT_MLO_1,ok,4,3,0.9999198705107454,112590,112590,1.0,1.0
Mass-Test_P_00116_RIGHT_CC_2,ok,37,36,0.9995716475786816,227395,227395,1.0,1.0
Mass-Test_P_00116_RIGHT_MLO_1,ok,9,8,0.9997274690258066,108978,108978,1.0,1.0
Mass-Test_P_00114_LEFT_MLO_1,ok,17,16,0.9996773326162947,84036,84036,1.0,1.0
Mass-Test_P_00099_LEFT_MLO_1,ok,3,2,0.9998303071440693,31930,31930,1.0,1.0
Mass-Test_P_00116_RIGHT_MLO_2,ok,22,21,0.999641260094774,203822,203822,1.0,1.0
Mass-Test_P_00145_LEFT_CC_1,ok,8,6,0.9996980198731683,113520,113520,1.0,1.0
Mass-Test_P_00126_RIGHT_MLO_1,ok,9,8,0.9998148748090896,95160,95160,1.0,1.0
Mass-Test_P_00145_LEFT_MLO_1,ok,8,7,0.9998375489383823,102365,102365,1.0,1.0
Mass-Test_P_00126_RIGHT_CC_1,ok,5,4,0.9999014059511367,72036,72036,1.0,1.0
Mass-Test_P_00124_RIGHT_CC_1,ok,2,1,0.99992995236761,19240,19240,1.0,1.0
Mass-Test_P_00118_RIGHT_CC_1,ok,5,4,0.9997954173486089,71680,71680,1.0,1.0
Mass-Test_P_00131_LEFT_CC_1,ok,12,11,0.9996500962235385,60342,60342,1.0,1.0
Mass-Test_P_00118_RIGHT_MLO_1,ok,3,2,0.999956759561542,85936,85936,1.0,1.0
Mass-Test_P_00131_LEFT_MLO_1,ok,12,11,0.9997162749077894,66275,66000,1.0041666666666667,0.995850622406639
Mass-Test_P_00158_RIGHT_MLO_1,ok,1,0,1.0,21024,21024,1.0,1.0
Mass-Test_P_00173_LEFT_CC_1,ok,6,5,0.9998359080147214,79910,79910,1.0,1.0
Mass-Test_P_00171_RIGHT_CC_1,ok,14,12,0.9993949505876313,92016,92016,1.0,1.0
Mass-Test_P_00173_RIGHT_CC_1,ok,8,7,0.9999140905771682,197768,197768,1.0,1.0
Mass-Test_P_00156_RIGHT_MLO_1,ok,15,13,0.9995854591836735,172788,172312,1.0027624309392265,0.9972451790633609
Mass-Test_P_00173_LEFT_MLO_1,ok,9,8,0.999677211103938,65754,65754,1.0,1.0
Mass-Test_P_00147_RIGHT_CC_1,ok,9,8,0.9998737851823805,91805,91805,1.0,1.0
Mass-Test_P_00171_RIGHT_MLO_1,ok,8,7,0.999746391360399,77315,77315,1.0,1.0
Mass-Test_P_00159_RIGHT_MLO_1,ok,10,9,0.9994165353871288,62744,62744,1.0,1.0
Mass-Test_P_00147_RIGHT_MLO_1,ok,1,0,1.0,74844,74844,1.0,1.0
Mass-Test_P_00173_RIGHT_MLO_2,ok,15,14,0.9994351042367182,67328,67072,1.0038167938931297,0.9961977186311787
Mass-Test_P_00173_RIGHT_MLO_1,ok,3,2,0.9998892089519167,44604,43896,1.0161290322580645,0.9841269841269841
Mass-Test_P_00177_LEFT_MLO_1,ok,18,16,0.9975568927294938,41976,41976,1.0,1.0
Mass-Test_P_00173_RIGHT_CC_2,ok,17,15,0.9994468841138413,101745,101745,1.0,1.0
Mass-Test_P_00177_LEFT_CC_1,ok,10,9,0.9989468645284826,19170,19170,1.0,1.0
Mass-Test_P_00194_RIGHT_CC_1,ok,18,17,0.9999257084094171,342792,342792,1.0,1.0
Mass-Test_P_00194_RIGHT_MLO_1,ok,1,0,1.0,405093,405093,1.0,1.0
Mass-Test_P_00192_RIGHT_CC_1,ok,77,74,0.9997074082656183,837084,837084,1.0,1.0
Mass-Test_P_00198_LEFT_CC_1,ok,17,16,0.9995849369858879,92829,92538,1.0031446540880504,0.9968652037617555
Mass-Test_P_00200_LEFT_MLO_1,ok,17,16,0.9997466840948009,147730,147730,1.0,1.0
Mass-Test_P_00200_RIGHT_CC_1,ok,15,14,0.9999404764119181,383786,383786,1.0,1.0
Mass-Test_P_00200_RIGHT_MLO_1,ok,1,0,1.0,276018,276018,1.0,1.0
Mass-Test_P_00200_LEFT_CC_1,ok,36,34,0.9998100379617686,504968,504169,1.0015847860538827,0.9984177215189873
Mass-Test_P_00198_LEFT_MLO_1,ok,8,7,0.9996741875050908,56610,56610,1.0,1.0
Mass-Test_P_00202_RIGHT_CC_1,ok,21,20,0.9998161578836096,164428,164428,1.0,1.0
Mass-Test_P_00202_RIGHT_MLO_1,ok,12,11,0.9998404085541015,160822,160822,1.0,1.0
Mass-Test_P_00212_RIGHT_CC_1,ok,31,30,0.9996910003862495,230256,230256,1.0,1.0
Mass-Test_P_00203_LEFT_CC_1,ok,5,4,0.9997774117437565,40320,40320,1.0,1.0
Mass-Test_P_00212_RIGHT_MLO_1,ok,17,16,0.999676594696153,94710,93720,1.0105633802816902,0.9895470383275261
Mass-Test_P_00230_RIGHT_CC_1,ok,4,3,0.999794457195711,41220,41220,1.0,1.0
Mass-Test_P_00238_RIGHT_CC_1,ok,7,6,0.9988061127029608,24705,24705,1.0,1.0
Mass-Test_P_00203_LEFT_MLO_1,ok,4,3,0.9996001199640108,44392,44034,1.008130081300813,0.9919354838709677
Mass-Test_P_00238_RIGHT_MLO_1,ok,12,11,0.9992455107891958,31486,31486,1.0,1.0
Mass-Test_P_00230_RIGHT_MLO_1,ok,5,4,0.9998695538742499,51700,51700,1.0,1.0
Mass-Test_P_00343_LEFT_CC_1,ok,5,4,0.9997195894789973,60590,60590,1.0,1.0
Mass-Test_P_00340_LEFT_CC_1,ok,13,12,0.9997148221202975,62901,62901,1.0,1.0
Mass-Test_P_00296_LEFT_MLO_1,ok,31,30,0.9998557301907247,367360,366720,1.0017452006980803,0.9982578397212544
Mass-Test_P_00343_LEFT_MLO_1,ok,1,0,1.0,87740,87740,1.0,1.0
Mass-Test_P_00296_LEFT_CC_1,ok,18,17,0.999891665292857,346958,346958,1.0,1.0
Mass-Test_P_00324_RIGHT_CC_1,ok,10,9,0.9998538759406737,158400,158400,1.0,1.0
Mass-Test_P_00209_LEFT_MLO_1,ok,3,2,0.9996715496288511,26128,26128,1.0,1.0
Mass-Test_P_00278_RIGHT_CC_1,ok,7,6,0.9996535263319988,44730,44730,1.0,1.0
Mass-Test_P_00324_RIGHT_MLO_1,ok,22,21,0.999305774692332,82926,82384,1.006578947368421,0.9934640522875817
Mass-Test_P_00278_RIGHT_MLO_1,ok,12,11,0.9994633657698913,40260,40260,1.0,1.0
Mass-Test_P_00343_RIGHT_CC_1,ok,5,4,0.9993284834918859,17374,17228,1.0084745762711864,0.9915966386554622
Mass-Test_P_00347_LEFT_CC_1,ok,15,14,0.9996205221615058,79488,79488,1.0,1.0
Mass-Test_P_00369_LEFT_CC_1,ok,12,11,0.9997661873507356,88086,88086,1.0,1.0
Mass-Test_P_00343_RIGHT_CC_2,ok,3,2,0.9999545743617698,77710,77710,1.0,1.0
Mass-Test_P_00343_RIGHT_MLO_1,ok,4,2,0.9951045838896306,10672,10672,1.0,1.0
Mass-Test_P_00343_RIGHT_MLO_2,ok,1,0,1.0,139200,139200,1.0,1.0
Mass-Test_P_00358_RIGHT_CC_1,ok,19,18,0.9998467502539973,260919,259278,1.0063291139240507,0.9937106918238994
Mass-Test_P_00358_RIGHT_MLO_1,ok,31,29,0.9997032200623238,302059,302059,1.0,1.0
Mass-Test_P_00347_LEFT_MLO_1,ok,14,13,0.9995884773662551,69372,69372,1.0,1.0
Mass-Test_P_00359_LEFT_MLO_1,ok,19,18,0.9996533482041929,121806,121806,1.0,1.0
Mass-Test_P_00375_RIGHT_MLO_1,ok,20,19,0.9996546915465835,113876,113876,1.0,1.0
Mass-Test_P_00387_RIGHT_MLO_1,ok,8,7,0.9997762076792737,46968,46762,1.0044052863436124,0.9956140350877193
Mass-Test_P_00379_LEFT_MLO_1,ok,8,7,0.9998147976664506,113750,113750,1.0,1.0
Mass-Test_P_00391_LEFT_CC_1,ok,3,2,0.9999684860708433,109892,109892,1.0,1.0
Mass-Test_P_00369_LEFT_MLO_1,ok,11,10,0.9998208340176479,111492,111150,1.003076923076923,0.9969325153374233
Mass-Test_P_00375_RIGHT_CC_1,ok,19,17,0.999604538392731,173808,173808,1.0,1.0
Mass-Test_P_00381_LEFT_CC_1,ok,2,1,0.999919224555735,45796,45796,1.0,1.0
Mass-Test_P_00379_LEFT_CC_1,ok,20,19,0.9997740507564165,144005,144005,1.0,1.0
Mass-Test_P_00381_LEFT_MLO_1,ok,1,0,1.0,40950,40950,1.0,1.0
Mass-Test_P_00387_RIGHT_CC_1,ok,4,3,0.999747206633298,33108,33108,1.0,1.0
Mass-Test_P_00394_RIGHT_MLO_1,ok,26,25,0.9994708040170786,128100,128100,1.0,1.0
Mass-Test_P_00391_RIGHT_CC_1,ok,25,23,0.9996036407051329,364026,363308,1.0019762845849802,0.9980276134122288
Mass-Test_P_00429_LEFT_CC_1,ok,13,11,0.9992941478439425,93600,93600,1.0,1.0
Mass-Test_P_00391_RIGHT_MLO_1,ok,15,14,0.999707541976328,100464,100464,1.0,1.0
Mass-Test_P_00391_LEFT_MLO_1,ok,11,10,0.999805544414871,122419,122419,1.0,1.0
Mass-Test_P_00405_LEFT_MLO_1,ok,7,6,0.9999144558859697,146916,146916,1.0,1.0
Mass-Test_P_00409_RIGHT_MLO_1,ok,3,2,0.9999542695126273,149984,149984,1.0,1.0
Mass-Test_P_00405_LEFT_CC_1,ok,8,7,0.9999027899290367,120375,120375,1.0,1.0
Mass-Test_P_00409_RIGHT_CC_1,ok,13,12,0.9998482434175583,160146,160146,1.0,1.0
Mass-Test_P_00429_LEFT_MLO_1,ok,14,13,0.9997131536958354,78740,78740,1.0,1.0
Mass-Test_P_00433_LEFT_MLO_1,ok,9,7,0.9995019920318725,91887,89598,1.0255474452554745,0.9750889679715302
Mass-Test_P_00433_LEFT_CC_1,ok,7,6,0.999478170116542,37168,36966,1.005464480874317,0.9945652173913043
Mass-Test_P_00470_RIGHT_MLO_1,ok,7,6,0.9996766370250606,35400,35400,1.0,1.0
Mass-Test_P_00481_RIGHT_MLO_1,ok,12,11,0.9997789522335871,73656,73656,1.0,1.0
Mass-Test_P_00457_LEFT_MLO_1,ok,16,15,0.99979700926991,127840,127840,1.0,1.0
Mass-Test_P_00470_RIGHT_CC_1,ok,14,13,0.9993669283362877,49032,48816,1.0044247787610618,0.9955947136563876
Mass-Test_P_00481_RIGHT_CC_1,ok,16,15,0.9994718350288194,70308,70308,1.0,1.0
Mass-Test_P_00457_LEFT_CC_1,ok,11,10,0.9996798691020329,95328,95328,1.0,1.0
Mass-Test_P_00464_RIGHT_MLO_1,ok,7,6,0.9998567694345973,78683,78683,1.0,1.0
Mass-Test_P_00464_RIGHT_CC_1,ok,18,17,0.9997104780621332,173430,173430,1.0,1.0
Mass-Test_P_00482_LEFT_CC_1,ok,16,15,0.9999456624114297,523944,523944,1.0,1.0
Mass-Test_P_00493_RIGHT_CC_1,ok,23,22,0.9993917844109665,66732,66732,1.0,1.0
Mass-Test_P_00490_RIGHT_MLO_1,ok,13,12,0.9995722194262707,60180,60180,1.0,1.0
Mass-Test_P_00490_RIGHT_CC_1,ok,9,8,0.9996675833308151,60075,60075,1.0,1.0
Mass-Test_P_00482_LEFT_MLO_1,ok,4,3,0.9999837989339698,350504,350504,1.0,1.0
Mass-Test_P_00494_RIGHT_CC_1,ok,39,38,0.9997020468687204,207855,207855,1.0,1.0
Mass-Test_P_00498_LEFT_CC_1,ok,9,8,0.9996122678453724,38896,38896,1.0,1.0
Mass-Test_P_00498_LEFT_MLO_1,ok,8,7,0.9996975836937128,48556,48556,1.0,1.0
Mass-Test_P_00500_RIGHT_MLO_1,ok,14,13,0.9994254760341431,83108,83108,1.0,1.0
Mass-Test_P_00516_LEFT_CC_1,ok,17,16,0.9997999216359741,176814,176814,1.0,1.0
Mass-Test_P_00516_LEFT_MLO_1,ok,22,21,0.9997793599742021,182666,182666,1.0,1.0
Mass-Test_P_00510_LEFT_CC_4,ok,4,3,0.9998327759197324,39195,39195,1.0,1.0
Mass-Test_P_00494_RIGHT_MLO_1,ok,17,16,0.999780080578476,154336,154336,1.0,1.0
Mass-Test_P_00510_LEFT_MLO_2,ok,8,7,0.9996243269190633,35148,34744,1.0116279069767442,0.9885057471264368
Mass-Test_P_00524_LEFT_CC_1,ok,18,17,0.9995760449706372,96719,96382,1.0034965034965035,0.9965156794425087
Mass-Test_P_00514_LEFT_MLO_1,ok,5,4,0.9996830571402698,38766,38766,1.0,1.0
Mass-Test_P_00524_LEFT_MLO_1,ok,4,3,0.9997221295987552,26296,26296,1.0,1.0
Mass-Test_P_00533_LEFT_CC_1,ok,10,9,0.9998766464275435,102717,102717,1.0,1.0
Mass-Test_P_00544_LEFT_MLO_1,ok,10,9,0.9998066449679353,110936,110936,1.0,1.0
Mass-Test_P_00544_LEFT_CC_1,ok,9,8,0.9996277546158427,46814,46551,1.0056497175141244,0.9943820224719101
Mass-Test_P_00533_LEFT_MLO_1,ok,17,16,0.9995775867531206,78548,78548,1.0,1.0
Mass-Test_P_00576_LEFT_MLO_1,ok,5,4,0.9996463396150154,28704,28704,1.0,1.0
Mass-Test_P_00587_RIGHT_CC_1,ok,8,7,0.9998308811094199,80634,80332,1.0037593984962405,0.9962546816479401
Mass-Test_P_00576_LEFT_CC_1,ok,7,6,0.9997262992233741,49275,49275,1.0,1.0
Mass-Test_P_00587_RIGHT_MLO_1,ok,12,11,0.999767133593666,93288,93288,1.0,1.0
Mass-Test_P_00598_LEFT_MLO_1,ok,15,14,0.9998760842627014,169150,169150,1.0,1.0
Mass-Test_P_00598_LEFT_CC_1,ok,33,32,0.9997337025990626,301938,301938,1.0,1.0
Mass-Test_P_00612_RIGHT_MLO_1,ok,15,14,0.99966434907696,105937,105937,1.0,1.0
Mass-Test_P_00591_RIGHT_MLO_3,ok,3,2,0.9998809934665414,121730,120620,1.00920245398773,0.9908814589665653
Mass-Test_P_00623_LEFT_CC_1,ok,8,7,0.999889153688411,127776,127776,1.0,1.0
Mass-Test_P_00601_LEFT_MLO_2,ok,13,11,0.9996891177702986,112752,111780,1.008695652173913,0.9913793103448276
Mass-Test_P_00615_RIGHT_CC_1,ok,17,16,0.9997826975062366,187627,186813,1.0043572984749456,0.9956616052060737
Mass-Test_P_00615_RIGHT_MLO_1,ok,6,5,0.9998415349171715,121660,121344,1.0026041666666667,0.9974025974025974
Mass-Test_P_00601_LEFT_CC_1,ok,16,15,0.9996049772861939,64447,64447,1.0,1.0
Mass-Test_P_00629_RIGHT_MLO_1,ok,12,11,0.9996898513983656,122304,122304,1.0,1.0
Mass-Test_P_00623_LEFT_MLO_1,ok,19,18,0.9996410517184648,98638,98638,1.0,1.0
Mass-Test_P_00652_LEFT_CC_1,ok,15,14,0.9997591496937013,142043,142043,1.0,1.0
Mass-Test_P_00629_RIGHT_CC_1,ok,4,3,0.9999615794680677,158912,158912,1.0,1.0
Mass-Test_P_00636_RIGHT_CC_1,ok,3,2,0.9999364498334986,110448,110448,1.0,1.0
Mass-Test_P_00641_RIGHT_MLO_1,ok,24,22,0.9994372594535388,152431,151944,1.0032051282051282,0.9968051118210862
Mass-Test_P_00636_RIGHT_MLO_1,ok,16,15,0.999566205947466,117343,117343,1.0,1.0
Mass-Test_P_00639_LEFT_MLO_1,ok,17,16,0.9998958687040181,393336,393336,1.0,1.0
Mass-Test_P_00641_RIGHT_CC_1,ok,9,8,0.9997246895512439,117315,117315,1.0,1.0
Mass-Test_P_00707_RIGHT_CC_1,ok,7,6,0.9997443389335281,41615,41615,1.0,1.0
Mass-Test_P_00699_RIGHT_CC_1,ok,8,7,0.9995746038498352,58410,58410,1.0,1.0
Mass-Test_P_00662_LEFT_MLO_1,ok,34,33,0.9997432521755281,270480,270480,1.0,1.0
Mass-Test_P_00662_LEFT_CC_1,ok,18,17,0.9997743453193578,131781,131781,1.0,1.0
Mass-Test_P_00699_RIGHT_MLO_1,ok,1,0,1.0,17136,17136,1.0,1.0
Mass-Test_P_00671_LEFT_MLO_1,ok,13,11,0.9992303861650595,65520,65520,1.0,1.0
Mass-Test_P_00671_LEFT_CC_1,ok,11,10,0.9997111635295817,67077,66816,1.00390625,0.9961089494163424
Mass-Test_P_00656_RIGHT_MLO_1,ok,10,9,0.9998066761180564,128060,128060,1.0,1.0
Mass-Test_P_00677_RIGHT_MLO_1,ok,23,22,0.9995018325445681,94380,94380,1.0,1.0
Mass-Test_P_00718_RIGHT_MLO_1,ok,9,8,0.9997806408212808,104650,104650,1.0,1.0
Mass-Test_P_00677_RIGHT_CC_1,ok,7,6,0.9998294606693668,75044,75044,1.0,1.0
Mass-Test_P_00738_RIGHT_MLO_1,ok,6,5,0.9997228573408162,38964,38964,1.0,1.0
Mass-Test_P_00738_RIGHT_CC_1,ok,9,8,0.9997221836366162,57885,57885,1.0,1.0
Mass-Test_P_00741_LEFT_MLO_1,ok,13,12,0.9998378090317199,120384,120384,1.0,1.0
Mass-Test_P_00741_LEFT_CC_1,ok,16,15,0.9997432572947021,111067,110561,1.0045766590389016,0.9954441913439636
Mass-Test_P_00707_RIGHT_MLO_1,ok,6,5,0.9998948851094246,67680,67680,1.0,1.0
Mass-Test_P_00758_LEFT_MLO_1,ok,9,8,0.9999343708212671,188235,187790,1.0023696682464456,0.9976359338061466
Mass-Test_P_00758_LEFT_CC_1,ok,13,12,0.9999062684759255,221752,220904,1.0038387715930903,0.9961759082217974
Mass-Test_P_00766_LEFT_CC_1,ok,28,27,0.9996254929174102,150450,150450,1.0,1.0
Mass-Test_P_00773_LEFT_CC_1,ok,7,5,0.9995350864448641,58123,58123,1.0,1.0
Mass-Test_P_00820_LEFT_MLO_1,ok,9,8,0.9997428497957085,54516,54516,1.0,1.0
Mass-Test_P_00820_LEFT_CC_1,ok,3,2,0.9994884038199181,17880,17880,1.0,1.0
Mass-Test_P_00766_LEFT_MLO_1,ok,18,17,0.999535747446611,112535,112535,1.0,1.0
Mass-Test_P_00820_RIGHT_CC_1,ok,3,2,0.9999074609600925,61254,61254,1.0,1.0
Mass-Test_P_00820_RIGHT_MLO_1,ok,7,6,0.9998592370648917,71374,71374,1.0,1.0
Mass-Test_P_00773_LEFT_MLO_1,ok,4,3,0.999820147928329,71680,71680,1.0,1.0
Mass-Test_P_00837_RIGHT_CC_1,ok,10,9,0.9997475469983338,96726,96397,1.0034129692832765,0.9965986394557823
Mass-Test_P_00813_RIGHT_MLO_1,ok,2,1,0.9999388416610605,27180,27180,1.0,1.0
Mass-Test_P_00788_RIGHT_MLO_1,ok,32,31,0.9996812799796019,191774,191774,1.0,1.0
Mass-Test_P_00882_RIGHT_CC_1,ok,8,7,0.9998919138012565,110124,110124,1.0,1.0
Mass-Test_P_00922_RIGHT_MLO_1,ok,2,1,0.9999959605752141,387252,387252,1.0,1.0
Mass-Test_P_00875_RIGHT_CC_1,ok,4,3,0.9999024897614249,43008,43008,1.0,1.0
Mass-Test_P_00837_RIGHT_MLO_1,ok,10,9,0.9998279298527366,105625,105625,1.0,1.0
Mass-Test_P_00882_RIGHT_MLO_1,ok,21,20,0.9994655363066716,87492,87492,1.0,1.0
Mass-Test_P_00893_LEFT_MLO_1,ok,14,13,0.9997230684021047,148176,148176,1.0,1.0
Mass-Test_P_00875_RIGHT_MLO_1,ok,8,7,0.999771897810219,79110,79110,1.0,1.0
Mass-Test_P_00922_RIGHT_CC_1,ok,7,6,0.9998809110306158,153468,153468,1.0,1.0
Mass-Test_P_00924_RIGHT_CC_1,ok,6,5,0.9996681232369047,26896,26896,1.0,1.0
Mass-Test_P_00893_LEFT_CC_1,ok,31,29,0.999363330130691,157194,157194,1.0,1.0
Mass-Test_P_00928_RIGHT_MLO_1,ok,11,10,0.9997555012224939,90576,90576,1.0,1.0
Mass-Test_P_00947_RIGHT_CC_1,ok,1,0,1.0,114872,114872,1.0,1.0
Mass-Test_P_00942_LEFT_CC_1,ok,21,20,0.999697435768135,124640,124640,1.0,1.0
Mass-Test_P_00951_LEFT_CC_1,ok,25,24,0.999720589904564,177356,176548,1.0045766590389016,0.9954441913439636
Mass-Test_P_00928_RIGHT_CC_1,ok,2,1,0.9999687226323033,96944,96944,1.0,1.0
Mass-Test_P_00928_RIGHT_MLO_2,ok,3,2,0.9999544398378059,76962,76962,1.0,1.0
Mass-Test_P_00951_RIGHT_CC_1,ok,8,7,0.9997777517838343,151710,151710,1.0,1.0
Mass-Test_P_00932_LEFT_MLO_1,ok,18,17,0.9995293068423922,57112,57112,1.0,1.0
Mass-Test_P_00951_RIGHT_MLO_1,ok,21,20,0.9996552736743995,113796,113448,1.0030674846625767,0.9969418960244648
Mass-Test_P_00947_RIGHT_MLO_1,ok,17,16,0.9998181126709328,161552,161552,1.0,1.0
Mass-Test_P_00966_RIGHT_MLO_1,ok,2,1,0.9999770246984492,65424,65424,1.0,1.0
Mass-Test_P_00962_RIGHT_CC_1,ok,9,8,0.9996805315954252,71145,71145,1.0,1.0
Mass-Test_P_00962_RIGHT_MLO_1,ok,11,10,0.9996182750805201,70992,70992,1.0,1.0
Mass-Test_P_00969_LEFT_MLO_1,ok,8,7,0.9996978486826202,48830,48830,1.0,1.0
Mass-Test_P_00969_LEFT_MLO_4,ok,14,13,0.9997021788594641,123970,123970,1.0,1.0
Mass-Test_P_00969_LEFT_CC_1,ok,10,9,0.9996498905908097,53312,53312,1.0,1.0
Mass-Test_P_00969_LEFT_CC_3,ok,19,18,0.9997324742785165,134700,134700,1.0,1.0
Mass-Test_P_00979_LEFT_CC_1,ok,22,20,0.9994330718313312,111547,111547,1.0,1.0
Mass-Test_P_00979_LEFT_MLO_1,ok,17,16,0.99955519783106,78732,78732,1.0,1.0
Mass-Test_P_00985_RIGHT_CC_1,ok,10,9,0.9998228461972829,134406,134406,1.0,1.0
Mass-Test_P_00985_RIGHT_MLO_1,ok,14,13,0.9998693675648372,161172,161172,1.0,1.0
Mass-Test_P_00987_LEFT_CC_1,ok,54,53,0.9997182966336448,391118,391118,1.0,1.0
Mass-Test_P_01014_LEFT_CC_1,ok,5,4,0.9999199743918054,84303,84303,1.0,1.0
Mass-Test_P_01014_LEFT_MLO_1,ok,17,16,0.9997270509561746,81510,81510,1.0,1.0
Mass-Test_P_00987_LEFT_MLO_1,ok,23,22,0.9998475297436117,385284,384702,1.0015128593040847,0.9984894259818731
Mass-Test_P_00986_LEFT_MLO_1,ok,15,14,0.9998513858271617,196020,196020,1.0,1.0
Mass-Test_P_00980_LEFT_CC_1,ok,11,10,0.9994882292732856,35568,35568,1.0,1.0
Mass-Test_P_01044_LEFT_MLO_1,ok,15,14,0.9997597437266418,118944,118944,1.0,1.0
Mass-Test_P_00980_LEFT_MLO_1,ok,10,9,0.9997147385103011,54253,54253,1.0,1.0
Mass-Test_P_01068_RIGHT_MLO_1,ok,13,12,0.9995535913575286,78720,78720,1.0,1.0
Mass-Test_P_01090_LEFT_MLO_4,ok,11,10,0.9994680518180111,51528,50850,1.0133333333333334,0.9868421052631579
Mass-Test_P_01090_LEFT_CC_2,ok,20,19,0.9992967468028026,63020,63020,1.0,1.0
